COL title VAL hoyle card games jewel case COL price VAL 9.99 COL manu VAL encore software	COL title VAL abacus civil air patrol search rescue COL price VAL 26.14 COL manu VAL nan	0
COL title VAL caillou magical adventures COL price VAL 19.99 COL manu VAL brighter minds media	COL title VAL encore spongebob squarepants typing fun COL price VAL 17.1 COL manu VAL nan	0
COL title VAL caillou magical adventures COL price VAL 19.99 COL manu VAL brighter minds media	COL title VAL 15510669dm adobe effects cs3 professional media tlp tlp nonprofit COL price VAL 18.88 COL manu VAL nan	0
COL title VAL caillou magical adventures COL price VAL 19.99 COL manu VAL brighter minds media	COL title VAL caillou magical adventures brighter minds COL price VAL 19.99 COL manu VAL nan	1
COL title VAL caillou magical adventures COL price VAL 19.99 COL manu VAL brighter minds media	COL title VAL school zone interactive time money fractions 1-2 track software COL price VAL 9.45 COL manu VAL nan	0
COL title VAL caillou magical adventures COL price VAL 19.99 COL manu VAL brighter minds media	COL title VAL ultimate games girls pc COL price VAL 19.99 COL manu VAL nan	0
COL title VAL poser win 2000 xp mac os 10.4 COL price VAL 199.99 COL manu VAL aladdin systems	COL title VAL global marketing partners easy video editor 2.0 honest technology COL price VAL 25.21 COL manu VAL nan	0
COL title VAL poser win 2000 xp mac os 10.4 COL price VAL 199.99 COL manu VAL aladdin systems	COL title VAL freeverse software wingnuts COL price VAL 26.14 COL manu VAL nan	0
COL title VAL poser win 2000 xp mac os 10.4 COL price VAL 199.99 COL manu VAL aladdin systems	COL title VAL re:launch carrara pro COL price VAL 445.3 COL manu VAL nan	0
COL title VAL poser win 2000 xp mac os 10.4 COL price VAL 199.99 COL manu VAL aladdin systems	COL title VAL bob hoban homespun learning rock roll piano COL price VAL 22.13 COL manu VAL nan	0
COL title VAL poser win 2000 xp mac os 10.4 COL price VAL 199.99 COL manu VAL aladdin systems	COL title VAL frederic hand homespun classical guitar dvd COL price VAL 22.13 COL manu VAL nan	0
COL title VAL poser win 2000 xp mac os 10.4 COL price VAL 199.99 COL manu VAL aladdin systems	COL title VAL 01-ssc-6993 sonicwall client/server anti-virus suite subscription license years 50 COL price VAL 3992.98 COL manu VAL nan	0
COL title VAL poser win 2000 xp mac os 10.4 COL price VAL 199.99 COL manu VAL aladdin systems	COL title VAL allume systems poser figure artist COL price VAL 92.51 COL manu VAL nan	0
COL title VAL poser win 2000 xp mac os 10.4 COL price VAL 199.99 COL manu VAL aladdin systems	COL title VAL wireless network ignition COL price VAL 39.99 COL manu VAL nan	0
COL title VAL poser win 2000 xp mac os 10.4 COL price VAL 199.99 COL manu VAL aladdin systems	COL title VAL disney learning 1st-2nd grade win COL price VAL 13.61 COL manu VAL nan	0
COL title VAL poser win 2000 xp mac os 10.4 COL price VAL 199.99 COL manu VAL aladdin systems	COL title VAL sea scene living underwater worlds COL price VAL 19.55 COL manu VAL nan	0
COL title VAL poser win 2000 xp mac os 10.4 COL price VAL 199.99 COL manu VAL aladdin systems	COL title VAL scansoft textbridge pro v.11 COL price VAL 68.99 COL manu VAL nan	0
COL title VAL poser win 2000 xp mac os 10.4 COL price VAL 199.99 COL manu VAL aladdin systems	COL title VAL poser win 2000 xp/mac 10.4 higher ub COL price VAL 199.99 COL manu VAL nan	1
COL title VAL poser win 2000 xp mac os 10.4 COL price VAL 199.99 COL manu VAL aladdin systems	COL title VAL 19600061dm adobe creative suite production premium media tlp download mac world COL price VAL 20.97 COL manu VAL nan	0
COL title VAL poser win 2000 xp mac os 10.4 COL price VAL 199.99 COL manu VAL aladdin systems	COL title VAL adobe photoshop cs3 extended software full version macintosh COL price VAL 969 COL manu VAL nan	0
COL title VAL poser win 2000 xp mac os 10.4 COL price VAL 199.99 COL manu VAL aladdin systems	COL title VAL c6q-00002 microsoft digital image suite complete package pc cd-rom mini box COL price VAL 93.33 COL manu VAL nan	0
COL title VAL poser win 2000 xp mac os 10.4 COL price VAL 199.99 COL manu VAL aladdin systems	COL title VAL 11105093 symantec web security microsoft isa server 2004 5.0 media cd COL price VAL 16.09 COL manu VAL nan	0
COL title VAL poser win 2000 xp mac os 10.4 COL price VAL 199.99 COL manu VAL aladdin systems	COL title VAL onone software pfp-30001 photoframe v.3.0 pro complete product image editing user(s complete product standard pc mac COL price VAL 148.97 COL manu VAL nan	0
COL title VAL corel wordperfect office x3 professional edition COL price VAL 399.99 COL manu VAL corel	COL title VAL cms products dt-sftw bounceback data transfer software license media migration user(s license media standard pc COL price VAL 8.53 COL manu VAL nan	0
COL title VAL corel wordperfect office x3 professional edition COL price VAL 399.99 COL manu VAL corel	COL title VAL intuit quicken home inventory manager COL price VAL 29.78 COL manu VAL nan	0
COL title VAL corel wordperfect office x3 professional edition COL price VAL 399.99 COL manu VAL corel	COL title VAL mariner calc spreadsheet software COL price VAL 52.99 COL manu VAL nan	0
COL title VAL corel wordperfect office x3 professional edition COL price VAL 399.99 COL manu VAL corel	COL title VAL visual net step step microsoft press 0-7356-1289-7 COL price VAL 14.95 gbp COL manu VAL nan	0
COL title VAL corel wordperfect office x3 professional edition COL price VAL 399.99 COL manu VAL corel	COL title VAL encore print shop 22 pro publisher deluxe COL price VAL 85.07 COL manu VAL nan	0
COL title VAL corel wordperfect office x3 professional edition COL price VAL 399.99 COL manu VAL corel	COL title VAL scholar's library logos bible software dvd-rom COL price VAL 472.46 COL manu VAL nan	0
COL title VAL corel wordperfect office x3 professional edition COL price VAL 399.99 COL manu VAL corel	COL title VAL final-draft final draft av 2.5 screenwriting software mac/win screen writing software COL price VAL 199.95 COL manu VAL nan	0
COL title VAL corel wordperfect office x3 professional edition COL price VAL 399.99 COL manu VAL corel	COL title VAL corel corporation corel wordperfect office x3 pro dvd COL price VAL 369.09 COL manu VAL nan	1
COL title VAL corel wordperfect office x3 professional edition COL price VAL 399.99 COL manu VAL corel	COL title VAL microsoft(r office standard 2007 COL price VAL 399.99 COL manu VAL nan	0
COL title VAL corel wordperfect office x3 professional edition COL price VAL 399.99 COL manu VAL corel	COL title VAL corel(r wordperfect(r office x3 home edition COL price VAL 99.99 COL manu VAL nan	0
COL title VAL corel wordperfect office x3 professional edition COL price VAL 399.99 COL manu VAL corel	COL title VAL microvision development webexpress COL price VAL 57.52 COL manu VAL nan	0
COL title VAL corel wordperfect office x3 professional edition COL price VAL 399.99 COL manu VAL corel	COL title VAL ipswitch wd-1000-0900 ws_ftp pro sdk ws_ftp pro COL price VAL 325.51 COL manu VAL ipswitch	0
COL title VAL corel wordperfect office x3 professional edition COL price VAL 399.99 COL manu VAL corel	COL title VAL 01-ssc-6791 sonicwall email protection subscription subscription license years dyn COL price VAL 1234.09 COL manu VAL nan	0
COL title VAL corel wordperfect office x3 professional edition COL price VAL 399.99 COL manu VAL corel	COL title VAL vp-wf04-00s1 kofax virtualrescan upgrade kit 4.0 complete package user COL price VAL 879.93 COL manu VAL nan	0
COL title VAL corel wordperfect office x3 professional edition COL price VAL 399.99 COL manu VAL corel	COL title VAL software nuw45e1k up-to-date contact windows COL price VAL 114.99 COL manu VAL software	0
COL title VAL corel wordperfect office x3 professional edition COL price VAL 399.99 COL manu VAL corel	COL title VAL f309a-g03-11.0 scansoft paperport professional 11 complete package users win COL price VAL 841.55 COL manu VAL nan	0
COL title VAL corel wordperfect office x3 professional edition COL price VAL 399.99 COL manu VAL corel	COL title VAL symantec antivirus v10.2 sbs workstations network servers 5-user symant COL price VAL 178.72 gbp COL manu VAL nan	0
COL title VAL punch master landscape professional home design 10.0 COL price VAL 69.95 COL manu VAL punch software	COL title VAL punch software 25100 punch master landscape home design COL price VAL 45.99 COL manu VAL punch software	0
COL title VAL punch master landscape professional home design 10.0 COL price VAL 69.95 COL manu VAL punch software	COL title VAL punch software 41100 punch home design architectural series 18 complete product architectural user(s complete product standard english pc COL price VAL 112.97 COL manu VAL nan	0
COL title VAL punch master landscape professional home design 10.0 COL price VAL 69.95 COL manu VAL punch software	COL title VAL 910519-004 rumba as/400 edition 7.4 upgrade license processor tier p10 COL price VAL 3223.26 COL manu VAL nan	0
COL title VAL punch master landscape professional home design 10.0 COL price VAL 69.95 COL manu VAL punch software	COL title VAL hal leonard musicmaker COL price VAL 22.13 COL manu VAL nan	0
COL title VAL punch master landscape professional home design 10.0 COL price VAL 69.95 COL manu VAL punch software	COL title VAL 378517z lenovo thinkvantage imageultra builder non-lenovo systems 3.0 licen COL price VAL 17.21 COL manu VAL nan	0
COL title VAL punch master landscape professional home design 10.0 COL price VAL 69.95 COL manu VAL punch software	COL title VAL act!(r 2006 premium workgroups COL price VAL 399.99 COL manu VAL nan	0
COL title VAL punch master landscape professional home design 10.0 COL price VAL 69.95 COL manu VAL punch software	COL title VAL delorme mapping street atlas usa 2007 dvd xx COL price VAL 53.37 COL manu VAL nan	0
COL title VAL punch master landscape professional home design 10.0 COL price VAL 69.95 COL manu VAL punch software	COL title VAL encore clickart 1.2 million 2006 dvd COL price VAL 42.27 COL manu VAL nan	0
COL title VAL punch master landscape professional home design 10.0 COL price VAL 69.95 COL manu VAL punch software	COL title VAL midisoft corporation guitar tool worship edition COL price VAL 43.36 COL manu VAL nan	0
COL title VAL punch master landscape professional home design 10.0 COL price VAL 69.95 COL manu VAL punch software	COL title VAL autocad(r lt 2007 COL price VAL 330.95 COL manu VAL nan	0
COL title VAL punch master landscape professional home design 10.0 COL price VAL 69.95 COL manu VAL punch software	COL title VAL microsoft windows xp home edition sp2 retail box COL price VAL 199.99 COL manu VAL nan	0
COL title VAL punch master landscape professional home design 10.0 COL price VAL 69.95 COL manu VAL punch software	COL title VAL sos aggregation company vw gti racer topware interactive COL price VAL 8.44 COL manu VAL nan	0
COL title VAL punch master landscape professional home design 10.0 COL price VAL 69.95 COL manu VAL punch software	COL title VAL punch software master landscape professional home design 10.0 COL price VAL 69.99 COL manu VAL nan	1
COL title VAL punch master landscape professional home design 10.0 COL price VAL 69.95 COL manu VAL punch software	COL title VAL nikon capture nx software COL price VAL 149.99 COL manu VAL nan	0
COL title VAL punch master landscape professional home design 10.0 COL price VAL 69.95 COL manu VAL punch software	COL title VAL microsoft(r office word 2004 mac full version COL price VAL 231.29 COL manu VAL nan	0
COL title VAL punch master landscape professional home design 10.0 COL price VAL 69.95 COL manu VAL punch software	COL title VAL punch software pro platinum 12.0 COL price VAL 87.61 COL manu VAL nan	0
COL title VAL punch master landscape professional home design 10.0 COL price VAL 69.95 COL manu VAL punch software	COL title VAL 73098 smarterm office 12.1 upgrade license media user cd win COL price VAL 85.89 COL manu VAL nan	0
COL title VAL adobe creative suite cs3 production premium upgrade COL price VAL 799.0 COL manu VAL adobe	COL title VAL adobe cs3 production premium upgrade COL price VAL 822.99 COL manu VAL nan	1
COL title VAL adobe creative suite cs3 production premium upgrade COL price VAL 799.0 COL manu VAL adobe	COL title VAL norton internet security 2008 10 user COL price VAL 199.99 COL manu VAL nan	0
COL title VAL adobe creative suite cs3 production premium upgrade COL price VAL 799.0 COL manu VAL adobe	COL title VAL bm02jml ibm websphere host integration solution intranet iseries 4.1 COL price VAL 307.42 COL manu VAL nan	0
COL title VAL adobe creative suite cs3 production premium upgrade COL price VAL 799.0 COL manu VAL adobe	COL title VAL microsoft uea-00033 visual studio 2005 team edition database professionals msdn premium subscription renewal complete product software development standard user complete product pc free shipping COL price VAL 2072.97 COL manu VAL nan	0
COL title VAL adobe creative suite cs3 production premium upgrade COL price VAL 799.0 COL manu VAL adobe	COL title VAL adobe photoshop elements 4.0 photo-editing software mac COL price VAL 85.95 COL manu VAL nan	0
COL title VAL adobe creative suite cs3 production premium upgrade COL price VAL 799.0 COL manu VAL adobe	COL title VAL home bartending 101 shooters COL price VAL 9.75 COL manu VAL nan	0
COL title VAL adobe creative suite cs3 production premium upgrade COL price VAL 799.0 COL manu VAL adobe	COL title VAL adobe premiere pro cs3 software encore cs3 onlocation cs3 windows full version macintosh COL price VAL 723.95 COL manu VAL nan	0
COL title VAL adobe creative suite cs3 production premium upgrade COL price VAL 799.0 COL manu VAL adobe	COL title VAL software requirements unified process practical approach COL price VAL 44.99 COL manu VAL nan	0
COL title VAL adobe creative suite cs3 production premium upgrade COL price VAL 799.0 COL manu VAL adobe	COL title VAL adobe audition 2.0 software pro audio digital editing environment windows upgrade version COL price VAL 122.95 COL manu VAL nan	0
COL title VAL adobe creative suite cs3 production premium upgrade COL price VAL 799.0 COL manu VAL adobe	COL title VAL adobe systems flash remoting 1.0 net&java 2)(2 users COL price VAL 1928.09 COL manu VAL nan	0
COL title VAL adobe creative suite cs3 production premium upgrade COL price VAL 799.0 COL manu VAL adobe	COL title VAL 122103 quarkxpress complete package user cd win mac COL price VAL 742.21 COL manu VAL nan	0
COL title VAL adobe creative suite cs3 production premium upgrade COL price VAL 799.0 COL manu VAL adobe	COL title VAL scansoft(r paperport(r 11 COL price VAL 99.99 COL manu VAL nan	0
COL title VAL adobe creative suite cs3 production premium upgrade COL price VAL 799.0 COL manu VAL adobe	COL title VAL turbosketch(tm studio COL price VAL 89.99 COL manu VAL nan	0
COL title VAL adobe creative suite cs3 production premium upgrade COL price VAL 799.0 COL manu VAL adobe	COL title VAL avid liquid 7.0 professional video editing software windows professional editing software COL price VAL 439.95 COL manu VAL nan	0
COL title VAL adobe creative suite cs3 production premium upgrade COL price VAL 799.0 COL manu VAL adobe	COL title VAL cakewalk guitar tracks pro music production software COL price VAL 99 COL manu VAL nan	0
COL title VAL adobe creative suite cs3 production premium upgrade COL price VAL 799.0 COL manu VAL adobe	COL title VAL encore printshop business card maker COL price VAL 8.01 COL manu VAL nan	0
COL title VAL adobe creative suite cs3 production premium upgrade COL price VAL 799.0 COL manu VAL adobe	COL title VAL adobe creative suite cs3 web standard windows upsell dreamweaver flash COL price VAL 799 COL manu VAL nan	0
COL title VAL soho labels envelopes chronos l.c COL price VAL 29.99 COL manu VAL chronos	COL title VAL 902453-007-b rumba unix-hp edition upgrade license user volume level 5-49 COL price VAL 147.73 COL manu VAL nan	0
COL title VAL soho labels envelopes chronos l.c COL price VAL 29.99 COL manu VAL chronos	COL title VAL specialty single window envelopes match forms checks COL price VAL 81.49 COL manu VAL nan	0
COL title VAL soho labels envelopes chronos l.c COL price VAL 29.99 COL manu VAL chronos	COL title VAL daylite v3.0 marketcircle mac 10.4 COL price VAL 149 COL manu VAL nan	0
COL title VAL soho labels envelopes chronos l.c COL price VAL 29.99 COL manu VAL chronos	COL title VAL adobe effects cs3 professional software mac effects software COL price VAL 998.95 COL manu VAL nan	0
COL title VAL soho labels envelopes chronos l.c COL price VAL 29.99 COL manu VAL chronos	COL title VAL autocad(r lt 2007 COL price VAL 330.95 COL manu VAL nan	0
COL title VAL soho labels envelopes chronos l.c COL price VAL 29.99 COL manu VAL chronos	COL title VAL 11105106 symantec bindview policy manager 1.0 media cd win english COL price VAL 16.09 COL manu VAL nan	0
COL title VAL soho labels envelopes chronos l.c COL price VAL 29.99 COL manu VAL chronos	COL title VAL allume systems mediarecover COL price VAL 26.14 COL manu VAL nan	0
COL title VAL soho labels envelopes chronos l.c COL price VAL 29.99 COL manu VAL chronos	COL title VAL phillip keveren shannon grama 501926 alfred's basic piano children lesson book 1b disk COL price VAL 23.59 COL manu VAL nan	0
COL title VAL soho labels envelopes chronos l.c COL price VAL 29.99 COL manu VAL chronos	COL title VAL 633808063023 wasp bar code fontware complete package 10 users cd win english COL price VAL 154.6 COL manu VAL nan	0
COL title VAL soho labels envelopes chronos l.c COL price VAL 29.99 COL manu VAL chronos	COL title VAL perfect label maker COL price VAL 19.99 COL manu VAL nan	0
COL title VAL soho labels envelopes chronos l.c COL price VAL 29.99 COL manu VAL chronos	COL title VAL mylabels premium COL price VAL 29.99 COL manu VAL nan	0
COL title VAL soho labels envelopes chronos l.c COL price VAL 29.99 COL manu VAL chronos	COL title VAL valusoft tune tools ipod COL price VAL 21.99 COL manu VAL nan	0
COL title VAL soho labels envelopes chronos l.c COL price VAL 29.99 COL manu VAL chronos	COL title VAL chronos soho labels envelopes COL price VAL 29.99 COL manu VAL nan	1
COL title VAL soho labels envelopes chronos l.c COL price VAL 29.99 COL manu VAL chronos	COL title VAL encore hoyle solitaire COL price VAL 7.83 COL manu VAL nan	0
COL title VAL soho labels envelopes chronos l.c COL price VAL 29.99 COL manu VAL chronos	COL title VAL 11k2990 international printing mysap.com complete package client cd englis COL price VAL 149.43 COL manu VAL nan	0
COL title VAL soho labels envelopes chronos l.c COL price VAL 29.99 COL manu VAL chronos	COL title VAL 633808390341 wasp mobileinventory desktop edition wdt2200 wpl305 complete package COL price VAL 1434.55 COL manu VAL nan	0
COL title VAL soho labels envelopes chronos l.c COL price VAL 29.99 COL manu VAL chronos	COL title VAL scrapbook designer platinum COL price VAL 17.9 COL manu VAL nan	0
COL title VAL vegas movie studiodvd+8 plat COL price VAL 129.95 COL manu VAL sony media	COL title VAL individual software professor teaches excel word COL price VAL 19.99 COL manu VAL nan	0
COL title VAL vegas movie studiodvd+8 plat COL price VAL 129.95 COL manu VAL sony media	COL title VAL re:launch carrara pro COL price VAL 445.3 COL manu VAL nan	0
COL title VAL vegas movie studiodvd+8 plat COL price VAL 129.95 COL manu VAL sony media	COL title VAL csdc liquid ledger personal finance modeless software COL price VAL 71.01 COL manu VAL nan	0
COL title VAL vegas movie studiodvd+8 plat COL price VAL 129.95 COL manu VAL sony media	COL title VAL encore family tree maker 16 essentials COL price VAL 25.75 COL manu VAL nan	0
COL title VAL vegas movie studiodvd+8 plat COL price VAL 129.95 COL manu VAL sony media	COL title VAL sony photo COL price VAL 24.99 COL manu VAL nan	0
COL title VAL vegas movie studiodvd+8 plat COL price VAL 129.95 COL manu VAL sony media	COL title VAL school zone interactive flash action addition subtraction COL price VAL 8.8 COL manu VAL nan	0
COL title VAL vegas movie studiodvd+8 plat COL price VAL 129.95 COL manu VAL sony media	COL title VAL advances machine learning applications software engineering COL price VAL 94.95 COL manu VAL nan	0
COL title VAL vegas movie studiodvd+8 plat COL price VAL 129.95 COL manu VAL sony media	COL title VAL sony vegas movie studio+dvd v8 platinum edition video editing software professional editing software COL price VAL 129.95 COL manu VAL nan	1
COL title VAL vegas movie studiodvd+8 plat COL price VAL 129.95 COL manu VAL sony media	COL title VAL resco explorer 2007 pocketpc windows mobile software pocket pc COL price VAL 29.95 COL manu VAL nan	0
COL title VAL vegas movie studiodvd+8 plat COL price VAL 129.95 COL manu VAL sony media	COL title VAL holdan edius nx express hdv realtime dv hdv video production COL price VAL 1232.58 COL manu VAL nan	0
COL title VAL vegas movie studiodvd+8 plat COL price VAL 129.95 COL manu VAL sony media	COL title VAL global marketing partners dvd player 3.0 honest technology COL price VAL 16.92 COL manu VAL nan	0
COL title VAL vegas movie studiodvd+8 plat COL price VAL 129.95 COL manu VAL sony media	COL title VAL pinnacle studio ultimate v11 video editing software windows consumer video editing software COL price VAL 129.95 COL manu VAL nan	0
COL title VAL vegas movie studiodvd+8 plat COL price VAL 129.95 COL manu VAL sony media	COL title VAL sony media software vegas movie studio dvd platinum edition COL price VAL 100.97 COL manu VAL nan	0
COL title VAL vegas movie studiodvd+8 plat COL price VAL 129.95 COL manu VAL sony media	COL title VAL avid liquid 7.0 professional video editing software windows professional editing software COL price VAL 439.95 COL manu VAL nan	0
COL title VAL vegas movie studiodvd+8 plat COL price VAL 129.95 COL manu VAL sony media	COL title VAL sony vegas movie studio dvd platinum edition academic COL price VAL 92.99 COL manu VAL nan	0
COL title VAL vegas movie studiodvd+8 plat COL price VAL 129.95 COL manu VAL sony media	COL title VAL grass valley edius pro video editing software professional editing software COL price VAL 449.95 COL manu VAL nan	0
COL title VAL vegas movie studiodvd+8 plat COL price VAL 129.95 COL manu VAL sony media	COL title VAL sony media software acid music studio software music production software COL price VAL 69.95 COL manu VAL nan	0
COL title VAL bitdefender antivirus 10.0 year subscription pcs COL price VAL 39.95 COL manu VAL global marketing partners	COL title VAL lfl-n2-12 computrace lojack laptops subscription package year notebook COL price VAL 39.95 COL manu VAL nan	0
